Datetime,Tweet Id,Text,Username
2022-12-30 19:21:21+00:00,1608906102271520768,@cb_doge @ScottAdamsSays Not enough,elonmusk
2022-12-30 19:19:31+00:00,1608905643020406784,"@ScottAdamsSays My reason for declining the Davos invitation was not because I thought they were engaged in diabolical scheming, but because it sounded boring af lol",elonmusk
2022-12-30 19:10:29+00:00,1608903368835207169,"@ScottAdamsSays It’s not some illuminati plot to destroy humanity, but rather an extension of the well-meaning environmental sustainability movement that has gone too far",elonmusk
2022-12-30 18:56:07+00:00,1608899752095285248,"@ScottAdamsSays I don’t think we should divide issues semi-randomly into “left” and “right” tribes, as it inhibits critical thinking.

The idea that there are too many people generally stems from the axiomatic flaw that Earth’s environment can’t sustain its current population.",elonmusk
2022-12-30 18:07:48+00:00,1608887592258514944,"@ScottAdamsSays This is neither a “right” nor a “left” issue. 

Run antivirus software in your brain.",elonmusk
2022-12-30 14:12:15+00:00,1608828315581976576,https://t.co/v1rrSsdwdg,elonmusk
2022-12-30 13:41:15+00:00,1608820514000371713,@ScottAdamsSays Use https://t.co/2NjvMTsWmj if need be,elonmusk
2022-12-30 13:34:20+00:00,1608818773431320578,"@RessaminCiragi @ScottAdamsSays @borsaressami I will inquire. We really need to roll out the feature showing why an account was suspended or visibility filtered 
(aka ghostbanned). Will happen in Jan.",elonmusk
2022-12-30 13:29:40+00:00,1608817599609176065,"@ScottAdamsSays It is a very common sentiment, mostly implicit, sometimes explicit https://t.co/8JUc7eDZe4",elonmusk
2022-12-30 12:42:03+00:00,1608805614603620353,@nuzushop Is this a scam?,elonmusk
2022-12-30 12:16:20+00:00,1608799144117940224,@JerryDunleavy Maybe he just loves looking at science?,elonmusk
2022-12-30 11:10:58+00:00,1608782693051039744,@JerryDunleavy creepy,elonmusk
2022-12-30 10:50:02+00:00,1608777424011137027,@universal_sci Carbs rock,elonmusk
2022-12-30 09:46:51+00:00,1608761524818173952,@PPathole @KanekoaTheGreat Will do,elonmusk
2022-12-30 09:09:33+00:00,1608752137412177920,@KanekoaTheGreat Odd …,elonmusk
2022-12-30 09:08:29+00:00,1608751870604111875,@KanekoaTheGreat Interesting thread,elonmusk
2022-12-30 08:51:24+00:00,1608747571329273857,@HistoryInPics Yes,elonmusk
2022-12-30 08:50:23+00:00,1608747316210733065,@stevenmarkryan @WholeMarsBlog …,elonmusk
2022-12-30 08:45:07+00:00,1608745989929852928,@WholeMarsBlog Cocaine does not meet that test,elonmusk
2022-12-30 08:44:31+00:00,1608745840063156224,"@WholeMarsBlog To assess if a drug is good, whether legal or illegal, the acid test is being able to say: 

[blank] made me a better person.",elonmusk
2022-12-30 08:38:41+00:00,1608744370043506691,@Jiu_Jase @WholeMarsBlog Exactly,elonmusk
2022-12-30 08:37:09+00:00,1608743984121417729,"@WholeMarsBlog I am not endorsing drugs, but I am saying that the evidence suggests that banning them is a net societal negative",elonmusk
2022-12-30 08:13:33+00:00,1608738047063121921,"@WholeMarsBlog Banning alcohol caused the biggest rise in organized crime in American history. 

That was dumb.

Same logic applies to other drugs. Alcohol is just a legacy drug.",elonmusk
2022-12-30 08:04:48+00:00,1608735844478902274,Launch 61 of 2022. Congrats SpaceX! https://t.co/tnTPZqYTd6,elonmusk
2022-12-30 04:27:46+00:00,1608681226554200067,"@slashdot Originally, Superman III https://t.co/nv4AQ5oa7T",elonmusk
2022-12-30 04:18:47+00:00,1608678964582830080,"@RBReich Agreed, reduced competition is not good for the people",elonmusk
2022-12-30 03:16:43+00:00,1608663342956302337,New Twitter will strive to optimize unregretted user-minutes,elonmusk
2022-12-30 03:11:57+00:00,1608662143246938112,@SethDillon Being pro humanity is speciesist!,elonmusk
2022-12-30 03:00:30+00:00,1608659263471366145,@TeslaLarry Sensible thread!,elonmusk
2022-12-29 15:03:08+00:00,1608478734272847879,@Hooters @WallStreetSilv Phew,elonmusk
2022-12-29 08:53:18+00:00,1608385658867036160,@WallStreetSilv Can’t tell if satire or real,elonmusk
2022-12-29 07:52:47+00:00,1608370432511717376,@TRHLofficial !!,elonmusk
2022-12-29 04:50:26+00:00,1608324539779551232,Significant backend server architecture changes rolled out. Twitter should feel faster.,elonmusk
2022-12-29 03:51:25+00:00,1608309688302718977,@stillgray !!,elonmusk
2022-12-29 03:41:30+00:00,1608307192695853056,@TheRabbitHole84 🤣🤣,elonmusk
2022-12-29 01:35:34+00:00,1608275499662336002,@disclosetv 🤔,elonmusk
2022-12-29 01:29:05+00:00,1608273870901096454,@BillyM2k @greg16676935420 Works for me,elonmusk
2022-12-29 01:19:03+00:00,1608271343455289345,@TeslaAIBot Thanks Optimus 🤖 ♥️,elonmusk
2022-12-28 20:03:45+00:00,1608191997768265728,@dogeofficialceo Accurate lol,elonmusk
2022-12-28 20:02:27+00:00,1608191667852709889,@BillFOXLA Whoa,elonmusk
2022-12-28 19:51:09+00:00,1608188826291167242,https://t.co/RheEuBzGqj,elonmusk
2022-12-28 19:50:50+00:00,1608188746947493889,@dogeofficialceo @GadSaad 🤣,elonmusk
2022-12-28 19:48:32+00:00,1608188169417023488,@GadSaad Anyone who says that questioning them is questioning science itself cannot be regarded as a scientist,elonmusk
2022-12-28 19:45:50+00:00,1608187489205817345,@GadSaad 🤣🤣🔥🔥,elonmusk
2022-12-28 19:38:52+00:00,1608185734535720960,@mysteriouskat 🎯,elonmusk
2022-12-28 18:58:55+00:00,1608175680407191552,"New Twitter policy is to follow the science, which necessarily includes reasoned questioning of the science",elonmusk
2022-12-28 17:25:46+00:00,1608152239859703809,@PeterDiamandis Synthetic mRNA has incredible potential!,elonmusk
2022-12-28 16:58:14+00:00,1608145311347707905,They did it! https://t.co/XsHREKx02p,elonmusk
2022-12-28 16:49:22+00:00,1608143077910233098,"@sevensixfive @DanielleFong I’m not cis, you are",elonmusk
2022-12-28 16:14:56+00:00,1608134412981469187,@TheBabylonBee 🤣🤣,elonmusk
2022-12-28 15:56:38+00:00,1608129808042496001,@PeterDiamandis The AIs will write each other lots of emails!,elonmusk
2022-12-28 15:53:21+00:00,1608128979839471616,"@DanielleFong Yeah, I’m not a fan of pronouns when someone is giving every possible visual cue for he or she, but then still insists on telling you exactly what you expect. 

I do support pronouns that aren’t completely obvious based on visual cues.",elonmusk
2022-12-28 15:36:25+00:00,1608124721132105733,"@Z3RO_Y34R @pmarca “Gain-of-function” should be called “bioweapon” research, as the function referred is death! 

What was the name changed to this time?",elonmusk
2022-12-28 15:13:10+00:00,1608118870107209728,Congratulations SpaceX Falcon team on 60 successful launches this year!! https://t.co/2MwHQuS8Ta,elonmusk
2022-12-28 10:07:18+00:00,1608041896525307904,@stillgray Free phones to report themselves and they never even call to say hi 😢,elonmusk
2022-12-28 09:51:17+00:00,1608037865073643520,@JohnnaCrider1 Agreed,elonmusk
2022-12-28 09:49:46+00:00,1608037483140325377,@stillgray Really?,elonmusk
2022-12-28 09:26:56+00:00,1608031736214048771,@ElGrecoSF And you have tiny testicles!,elonmusk
2022-12-28 09:24:20+00:00,1608031081260785664,@pmarca I invite @CommunityNotes to correct or amend this thread,elonmusk
2022-12-28 09:22:19+00:00,1608030575771766784,@UsmanZiyadKp Exactly. Why would anyone trust corpo journalism?,elonmusk
2022-12-28 09:21:17+00:00,1608030313011101698,@jonesville @3orovik @BasedSolutions1 lol,elonmusk
2022-12-28 09:17:59+00:00,1608029483117821952,@SquawkCNBC @axios @hopeking The legacy media should worry about its reputation. We have only just begun.,elonmusk
2022-12-28 09:16:06+00:00,1608029009773748226,@PhillipsNanl @theyvonnesayers @pmarca Concerning,elonmusk
2022-12-28 09:13:32+00:00,1608028365549719553,@itsmekimmyjo_ @pmarca Really? @tiktok_us,elonmusk
2022-12-28 09:12:56+00:00,1608028214386991104,@MrStevenSteele @pmarca 🤣🤣,elonmusk
2022-12-28 07:17:26+00:00,1607999148149686272,@TrungTPhan omg lol,elonmusk
2022-12-28 07:13:14+00:00,1607998090207805441,@freshjiva 🤔,elonmusk
2022-12-28 07:11:15+00:00,1607997591870124032,I’m not brainwashed!! https://t.co/4kx61uu4yy,elonmusk
2022-12-28 07:08:36+00:00,1607996922421288960,"@BillyM2k No matter how smart someone is, they are always some % wrong",elonmusk
2022-12-28 07:06:43+00:00,1607996451614822404,https://t.co/d4h33vq9HO,elonmusk
2022-12-28 07:00:55+00:00,1607994991342665731,@Cernovich @robbystarbuck !!,elonmusk
2022-12-28 06:54:55+00:00,1607993481300951040,"@pmarca Despite these glaring issues, Twitter nonetheless had an internal Slack channel unironically called “Fauci Fan Club” 🤯",elonmusk
2022-12-28 06:52:17+00:00,1607992817896525826,"@pmarca “Gain-of-function” in this context is just another way of saying “bioweapon”. 

Some good nuggets in article. Important to note that Fauci authored 2012 paper arguing for gain-of-function research!

Obama wisely put this on pause, but Fauci restarted it.

https://t.co/v18oaE3zkf",elonmusk
2022-12-28 06:39:50+00:00,1607989683077758977,"@pmarca Almost no one seems to realize that the head of bioethics at NIH – the person who is supposed to make sure that Fauci behaves ethically – is his wife 🧐 
https://t.co/CpWHNCqc8y",elonmusk
2022-12-28 06:33:24+00:00,1607988065842397184,@pmarca https://t.co/LmoegzzmXC,elonmusk
2022-12-28 06:26:42+00:00,1607986380021420032,@robbystarbuck Interesting,elonmusk
2022-12-28 05:24:30+00:00,1607970727004884993,@AutismCapital !,elonmusk
2022-12-28 05:09:40+00:00,1607966994640392192,@Rainmaker1973 Even solar plus batteries on a small section of Spain would solve EU energy needs,elonmusk
2022-12-28 05:08:45+00:00,1607966762968154115,@Rainmaker1973 Such an obvious move!,elonmusk
2022-12-28 03:48:03+00:00,1607946452797374465,@robbystarbuck Yikes!,elonmusk
2022-12-28 03:07:18+00:00,1607936197602562050,@WallStreetSilv I’m open to the idea,elonmusk
2022-12-28 03:05:35+00:00,1607935768999202818,@DanielleFong Free jewelry woohoo 🤣🤣,elonmusk
